source_wine_id,canonical_wine_id,lane,confidence,review_state,recommended_action,score,gap,source_stratum,source_nome,source_produtor,source_safra,source_tipo,canonical_nome,canonical_produtor,canonical_safra,canonical_tipo,channels,evidence_reason,source_wine_sources_count,source_stores_count,y2_status_set,y2_match_score_max,y2_any_not_wine_or_spirit,qa_required,qa_sample_rate,qa_verdict,qa_notes,reviewer
2059721,93101,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6333,0.6333,S6_GENERAL_REMAINDER,Domaine Roulot Meursault 'Les Luchets' 2010,Domaine Roulot Meursault 'Les,2010,branco,meursault luchets,domaine roulot,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1227647),google_codex_auto
2059881,1213411,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5143,0.5143,S6_GENERAL_REMAINDER,Domaine Roux La Goujonne Chassagne-Montrachet 2020,Domaine Roux La Goujonne,2020,,chassagne montrachet la goujonne,sebastien roux,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5583223|8315677|5445626|2724442|6270417|13588446|1711757|10198662|12121989),google_codex_auto
2059904,1406688,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7389,0.7389,S6_GENERAL_REMAINDER,Domaine Roux Pere & Fils Meursault Les Grands Charrons 2021,Domaine Roux Pere &,2021,branco,les grands charrons meursault,roux pere fils,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 10118345),google_codex_auto
2059956,565009,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8571,0.8571,S6_GENERAL_REMAINDER,El Enemigo Cabernet Franc Gran Enemigo Gualtallary 2015,El Enemigo,2015,tinto,gran enemigo single vineyard gualtallary cabernet franc,el enemigo,2013,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 3125433|2342297|5441683|5441681|2926759|5074447|5987491),google_codex_auto
2060020,565009,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8778,0.8778,S6_GENERAL_REMAINDER,El Enemigo Gran Enemigo Single Vineyard Gualtallary Cabernet Franc 2014,El Enemigo,2014,tinto,gran enemigo single vineyard gualtallary cabernet franc,el enemigo,2013,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 3125433|5441683|5441681|2926759|2342297|5987491|5074447),google_codex_auto
2060151,1580451,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5333,0.5333,S6_GENERAL_REMAINDER,Domaine Saint Cyr Chenas Robert 2023,Domaine Saint Cyr Chenas,2023,,chenas robert,saint cyr,,Tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12063418|1811250),google_codex_auto
2060255,1123720,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7375,0.1625,S6_GENERAL_REMAINDER,El Lagar de Moha Sapientia Sauvignon Blanc 2024,El Lagar de Moha,2024,branco,sapientia sauvignon blanc ecologico,lagar de moha,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 7583922|6438006),google_codex_auto
2060381,348473,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8071,0.1857,S6_GENERAL_REMAINDER,El Maestro Sierra Oloroso 15 Años Sherry,El Maestro Sierra Oloroso,2015,fortificado,15 year oloroso sherry,el maestro sierra,,fortificado,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2114477|1297146),google_codex_auto
2060447,851267,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6675,0.6675,S6_GENERAL_REMAINDER,"Domaine Saint-Cyr, ""La Galoche Beaujolais Rosé"" 2022","Domaine Saint-Cyr, ""La Galoche",2022,rose,la galoche beaujolais rose,saint cyr,,rose,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6058745|6414964|4281914),google_codex_auto
2060687,191668,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6367,0.6367,S6_GENERAL_REMAINDER,Emilio Lustau Fino Jarana Sherry,Emilio Lustau Fino,,fortificado,jarana fino sherry very dry,lustau,,fortificado,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1591507),google_codex_auto
2061001,1712818,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.9500,S6_GENERAL_REMAINDER,End of Nowhere Zinfandel Perfect Disguise,End of Nowhere,,tinto,perfect disguise zinfandel,the end of nowhere,,Tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 13578029),google_codex_auto
2061002,805813,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7643,0.7643,S6_GENERAL_REMAINDER,End Of Nowhere Zinfandel Phantom Limb 2023,End Of Nowhere,2023,tinto,phantom limb,the end of nowhere,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5645516),google_codex_auto
2061181,659062,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.7750,S6_GENERAL_REMAINDER,EnRoute - Brumaire - Chardonnay,EnRoute - Brumaire,,branco,brumaire chardonnay,enroute,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 4199814),google_codex_auto
2061468,22499,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8056,0.8056,S6_GENERAL_REMAINDER,E.Pira & Figli Chiara Boschis Barolo Via Nuova Bio 2020,E.Pira & Figli,2020,tinto,via nuova barolo,e pira figli chiara boschis,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 88440),google_codex_auto
2061582,1404869,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S6_GENERAL_REMAINDER,EUROPEAN CHRISTMAS SPARKLING PROSECCO,EUROPEAN CHRISTMAS SPARKLING,,espumante,sparkling moscato,european christmas,,espumante,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 10100649),google_codex_auto
2062751,747057,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7389,0.7389,S6_GENERAL_REMAINDER,"Etienne Calsac 'Les Rocheforts' Premier Cru NV Champagne, France",Etienne Calsac 'Les,,espumante,les rocheforts blanc de blancs champagne premier cru,etienne calsac,,espumante,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5123553|5314645|1575265|7152109|10977014|13045483),google_codex_auto
2062758,609891,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S6_GENERAL_REMAINDER,"Etienne Calsac 'Rosé de Craie' NV Champagne, France",Etienne Calsac 'Rosé,,espumante,rose de craie rose champagne,etienne calsac,,espumante,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 3698133),google_codex_auto
2062875,891824,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6042,0.6042,S6_GENERAL_REMAINDER,Etna Rosato Benanti Doc,Etna Rosato Benanti,,rose,etna rosato,benanti,,rose,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6332200),google_codex_auto
2063023,88866,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7643,0.7643,S6_GENERAL_REMAINDER,Ettore Germano Langhe DOC Riesling Hérzu 2024,Ettore Germano,2024,branco,herzu langhe riesling,ettore germano,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1219077|9797832),google_codex_auto
2063024,88866,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8417,0.8417,S6_GENERAL_REMAINDER,Ettore Germano Langhe Riesling Herzu 2023,Ettore Germano,2023,branco,herzu langhe riesling,ettore germano,,branco,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1219077|9797832),google_codex_auto
2063056,1391804,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5786,0.5786,S6_GENERAL_REMAINDER,ETYEKI KÚRIA - MSV GREY ORANGE WINE 2024,ETYEKI KÚRIA -,2024,branco,meresz sandor grey,etyeki kuria,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 9984701),google_codex_auto
2063513,1356945,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8200,0.1300,S6_GENERAL_REMAINDER,El Taller Tannat Reserva 2021,El Taller,2021,tinto,reserva tannat,el taller,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 9669931|8544561),google_codex_auto
2063559,1072703,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.2800,S6_GENERAL_REMAINDER,El Viejo del Valle - Chardonnay,El Viejo del Valle,,branco,chardonnay,el viejo del valle,,branco,token_index,strong_name_and_producer_overlap,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 7316910|5105142|10109456),google_codex_auto
2063565,33289,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7687,0.7687,S6_GENERAL_REMAINDER,El Vinculo Paraje La Golosa Gran Reserva 2004,El Vinculo Paraje La,2004,tinto,paraje la golosa gran reserva,el vinculo,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1110325),google_codex_auto
2063637,432599,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8278,0.8278,S6_GENERAL_REMAINDER,El Vino Prodigo La Vina de La Merce Rioja Crianza,El Vino Prodigo La,,tinto,la vina de la merce crianza,el vino prodigo,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2417698),google_codex_auto
2064141,780924,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6900,0.6900,S6_GENERAL_REMAINDER,Elephant in the Room Jumbo Limestone Coast Chardonnay 2024 (Australia),Elephant in,2024,branco,jumbo chardonnay,elephant in the room,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5424654),google_codex_auto
2064182,679200,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7875,0.1625,S6_GENERAL_REMAINDER,Familia Deicas Single Vineyard La Tahona Corte Unico,Familia Deicas,,tinto,single vineyard la tahona,familia deicas,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 4420100|10440863),google_codex_auto
2064210,847582,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5400,0.5400,S6_GENERAL_REMAINDER,Falkenstein 2020 Riesling Ober Schafershaus Spatlese Trocken Lorenz Manni AP18,Falkenstein,2020,branco,krettnacher ober schafershaus riesling spatlese trocken ap 18,hofgut falkenstein,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6018924|2180926|11012322|5086342),google_codex_auto
2064626,375829,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6976,0.6976,S6_GENERAL_REMAINDER,Familia Torres 21 Secret Del Priorat 2021,Familia Torres 21,2021,tinto,secret del priorat,familia torres,,tinto,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2211345),google_codex_auto
2064786,1323,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5583,0.5583,S6_GENERAL_REMAINDER,Familia Torres Salmos Priorat DOCa 2018,Familia Torres Salmos,2018,tinto,salmos,familia torres,2017,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2656),google_codex_auto
2064819,440221,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.8833,S6_GENERAL_REMAINDER,Emil Bauer My Merlot Is Not The Answer. It Just Makes You Forget The Question,Emil Bauer My,,tinto,my merlot is not the answer it just makes you forget the question,emil bauer sohne,,tinto,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2445932),google_codex_auto
2064843,445889,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8056,0.8056,S6_GENERAL_REMAINDER,Emil Bauer & Söhne Wino Pfalz Enjoy Pinot Noir Rosé,Emil Bauer &,,rose,always enjoy life youre longer dead than alive pinot noir rose,emil bauer sohne,,rose,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2466865),google_codex_auto
2065026,68382,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6333,0.6333,S6_GENERAL_REMAINDER,Familie Pardon – Chiroubles,Familie Pardon –,,tinto,domaine de chanterane chiroubles,pardon fils,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1182421),google_codex_auto
2065108,1599082,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7417,0.7417,S6_GENERAL_REMAINDER,FALUA - CONDE VIMIOSO THE WINEMAKERS BLEND,FALUA - CONDE,,tinto,the winemakers blend touriga nacional trincadeira,conde de vimioso,,Tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12329558),google_codex_auto
2065485,483674,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7062,0.7062,S6_GENERAL_REMAINDER,Famille Descombe - Juliénas Pierres Bleues - AOP Juliénas - Tinto - 2020,Famille Descombe -,2020,tinto,pierres bleues julienas,famille descombe,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2608806),google_codex_auto
2065560,876247,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5729,0.5729,S6_GENERAL_REMAINDER,Famille Dutraive Saint Amour 'Clos du Chapitre' 2018,Famille Dutraive Saint,2018,tinto,famille dutraive saintamour clos du chapitre,domaine de la grandcour jean louis dutraive,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6247986),google_codex_auto
2067242,360450,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6900,0.1300,S6_GENERAL_REMAINDER,"Far Niente Estate Bottled Cabernet Sauvignon, Napa Valley, California 2022 ()",Far Niente,2022,tinto,estate bottled cabernet sauvignon,far niente,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2158160|7387185),google_codex_auto
2067519,1486765,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5786,0.5786,S6_GENERAL_REMAINDER,Ezio Poggio Bianco Frizzante Timorasso 'Lunatico' 2023,Ezio Poggio,2023,espumante,lunatico,ezio poggio,,Espumante,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 10909946),google_codex_auto
2068121,873380,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6233,0.6233,S6_GENERAL_REMAINDER,Fasoli Gino Igino Cabernet 2017,Fasoli Gino Igino,2017,tinto,igino,fasoli gino,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6232281),google_codex_auto
2068192,1601375,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.7750,S6_GENERAL_REMAINDER,Fasoli Gino Pigio Pinot Grigio 2025,Fasoli Gino Pigio,2025,branco,pigio pinot grigio,fasoli gino,,Branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12359983),google_codex_auto
2068677,688878,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6125,0.1625,S6_GENERAL_REMAINDER,FAMILLE HUGEL RIESLING GROSSI,FAMILLE HUGEL,,branco,riesling grossi laue,hugel,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 4542483),google_codex_auto
2068678,688878,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6450,0.1300,S6_GENERAL_REMAINDER,"Famille Hugel, Riesling Grossi Laue","Famille Hugel,",,branco,riesling grossi laue,hugel,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 4542483|5477699|4178169|4465038),google_codex_auto
2068939,667673,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5714,0.5714,S6_GENERAL_REMAINDER,Fattoria Le Masse Forasacco Toscana Bianco IGT,Fattoria Le Masse Forasacco,,branco,forasacco bianco,le masse,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 4296113),google_codex_auto
2069061,77998,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9000,0.9000,S6_GENERAL_REMAINDER,Fattoria Le Pupille Pelofino,Fattoria Le Pupille Pelofino,,tinto,pelofino toscana rosso,fattoria le pupille,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1199793),google_codex_auto
2069353,101264,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6333,0.6333,S6_GENERAL_REMAINDER,Fattoria Poggio Capponi Sovente Chardonnay Toscane,Fattoria Poggio Capponi Sovente,,branco,sovente chardonnay,poggio capponi,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1244971),google_codex_auto
2069378,666960,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6050,0.6050,S6_GENERAL_REMAINDER,Fattoria Poggio San Martino Rebola Colli di Rimini Doc 2022,Fattoria Poggio San Martino,2022,tinto,rebola colli di rimini,poggio san martino,,,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 4289986),google_codex_auto
2069386,1678919,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6000,0.6000,S6_GENERAL_REMAINDER,Fattoria Pomona Chianti Classico Poman Lómino Gran Selezione 2021 (),Fattoria Pomona Chianti,2021,tinto,lomino gran selezione chianti classico,villa pomona,,Tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 13269348|13144787),google_codex_auto
2069409,1052898,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9000,0.9000,S6_GENERAL_REMAINDER,Fattoria San Lorenzo Di Gino Elevato 12 Mesi Sui Propri Lieviti,Fattoria San Lorenzo Di,,tinto,di gino elevato 12 mesi sui propri lieviti,fattoria san lorenzo,,tinto,token_index,strong_name_token_overlap>=2,2,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 7208158|7433289|7169570|9321553|13729030|7289656|7972812|8590923),google_codex_auto
2069588,1541635,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7700,0.3600,S6_GENERAL_REMAINDER,Fattoria AL FIORE /Nero 2022（赤）,Fattoria AL FIORE /Nero,2022,tinto,nero,fattoria al fiore,,Tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 11503651),google_codex_auto
2069788,1645791,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7875,0.1625,S6_GENERAL_REMAINDER,"Fattoria Cigliano di Sopra Vigneto Branca, Chianti Classico Riserva DOCG, Italy 2021",Fattoria Cigliano di Sopra,2021,tinto,vigneto branca chianti classico riserva,fattoria cigliano di sopra,,Tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12913656|9694993),google_codex_auto
2069940,75867,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7700,0.7700,S6_GENERAL_REMAINDER,Fattoria dei Barbi Brunello di Montalcino Vigna del Fiore 2001,Fattoria dei Barbi Brunello,2001,tinto,brunello di montalcino vigna di fiore,fattoria dei barbi,2017,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1196176|54214|1244348|2040461),google_codex_auto
2070091,1156364,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7700,0.7700,S6_GENERAL_REMAINDER,Fattoria della Aiola Armata dell'Aiola,Fattoria della Aiola Armata,,tinto,armata dellaiola,fattoria della aiola,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 7801162),google_codex_auto
2070108,409899,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6636,0.6636,S6_GENERAL_REMAINDER,"Fattoria della Aiola „Rosso del Senatore“ 2015, Toscana IGT, červené, suché, 0,",Fattoria della Aiola „Rosso,2015,tinto,rosso del senatore colli della toscana centrale,fattoria della aiola,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2328234),google_codex_auto
2070760,1136877,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S6_GENERAL_REMAINDER,Felix Solís Kingpin Blanco,Felix Solís Kingpin,,tinto,kingpin,felix solis,,tinto,token_index,strong_name_and_producer_overlap,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 9442895|7657778|11629709|13256277|13299100),google_codex_auto
2071647,828896,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6867,0.1300,S6_GENERAL_REMAINDER,"Feldstuck Chardonnay, Matthias Warnung 2022","Feldstuck Chardonnay, Matthias",2022,branco,feldstuck chardonnay,matthias warnung,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5853273|6470580|9917336|7013346|5574074),google_codex_auto
2071964,303721,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5567,0.5567,S6_GENERAL_REMAINDER,Felix Azpilicueta Martinez 1961 Rioja,Felix Azpilicueta Martinez,1961,tinto,felix martinez lacuesta rioja reserva,martinez lacuesta,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1954281|1117356|6599429),google_codex_auto
2072670,32209,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5250,0.5250,S6_GENERAL_REMAINDER,Fromm Clayvin Vineyard Pinot Noir 2018,Fromm Clayvin,2018,branco,clayvin vineyard chardonnay,fromm winery,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1106201),google_codex_auto
2073087,767907,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5400,0.5400,S6_GENERAL_REMAINDER,FULLERTON PINOT NOIR FIVE FACES,FULLERTON,,branco,five faces chardonnay,fullerton wines,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1445126|5328396|5328417),google_codex_auto
2074406,146340,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5567,0.5567,S6_GENERAL_REMAINDER,Chagnoleau Macon Clos St Pancras,Chagnoleau Macon Clos,,branco,clos saint pancras maconvillages,domaine frantz chagnoleau,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1433538),google_codex_auto
2074655,217042,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5583,0.5583,S6_GENERAL_REMAINDER,CHAM PIERRE GIMONNET GASTRONOME VINTAGE Copy,CHAM PIERRE GIMONNET,,espumante,cuvee gastronome blanc de blancs brut champagne premier cru,pierre gimonnet fils,,espumante,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1676913|1250603|4188393|1635338|7515086),google_codex_auto
2076012,851496,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5417,0.5417,S6_GENERAL_REMAINDER,Champagne Brut Pepin De Vigne – Bolieu,,,espumante,pepin de vigne,champagne bolieu,,espumante,token_index,name_and_source_to_canonical_producer,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6061201),google_codex_auto
2076250,172054,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6233,0.6233,S6_GENERAL_REMAINDER,Fenn Valley Capriccio Dry Red,Fenn Valley Capriccio,,tinto,capriccio,fenn valley vineyards,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1525122),google_codex_auto
2077153,747504,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5833,0.5833,S6_GENERAL_REMAINDER,"Champy Pernand-Vergelesses 1er Cru ""Les Vergelesses""",Champy Pernand-Vergelesses 1er,,branco,savignylesbeaune premier cru les vergelesses,maison champy,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1981938|1681395|1182117|8821172),google_codex_auto
2078226,396524,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S6_GENERAL_REMAINDER,Chardonnay Belle Ambiance,,,branco,chardonnay,belle ambiance,,branco,token_index,name_and_source_to_canonical_producer,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2283114),google_codex_auto
2079412,1608517,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S6_GENERAL_REMAINDER,Chardonnay Richard Dinner Vineyard,,,branco,richard dinner vineyard chardonnay,b cellars,,Branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12469146|1698514|12384308|12554746|10624318|1427179|87357|9641199),google_codex_auto
2081067,884975,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S6_GENERAL_REMAINDER,Chasselas Nature,Chasselas Nature,,branco,nu chasselas vin nature,cave de la cote,,branco,stripped_name,stripped_name,1,1,new,,0,1,0.05,ERROR,Google CONTRADIZ: Château Chasselas nao e Cave de la Côte no Vivino,google_codex_auto
2081084,1529358,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S6_GENERAL_REMAINDER,Chasselas NON FILTRE,Chasselas NON FILTRE,,branco,la balade non filtre chasselas,le grand r,,Branco,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 11350191|10437653|4239367|9224249|12313378|10274442|9306960|9402877|3672120),google_codex_auto
